119	0.05	27.8
120	0.06	27.8
1	0.1	27.56
2	0.06	27.56
3	0.08	27.58
4	0.09	27.56
5	0.09	27.55
6	0.06	27.56
7	0.11	27.55
8	0.09	27.57
9	0.07	27.58
10	0.03	27.61
11	0.06	27.58
12	0.05	27.57
13	0.05	27.56
14	0.07	27.6
15	0.08	27.56
16	0.13	27.57
17	0.08	27.54
18	0.08	27.53
19	0.13	27.56
20	0.08	27.52
21	0.12	27.55
22	0.12	27.55
23	0.16	27.56
24	0.15	27.52
25	0.11	27.51
26	0.1	27.51
27	0.06	27.54
28	0.05	27.52
29	0.07	27.52
30	0.03	27.51
31	0.03	27.51
32	0.08	27.51
33	0.07	27.49
34	0.05	27.52
35	0.04	27.53
36	0.08	27.5
37	0.06	27.48
38	0.08	27.48
39	0.13	27.5
40	0.11	27.53
41	0.13	27.51
42	0.11	27.5
43	0.09	27.47
44	0.11	27.48
45	0.08	27.42
46	0.09	27.41
47	0.09	27.41
48	0.05	27.44
49	0.03	27.48
50	0.05	27.44
51	0.05	27.49
52	0.04	27.48
53	0.07	27.48
54	0.05	27.46
55	0.05	27.47
56	0.05	27.49
57	0.04	27.48
58	0.04	27.49
59	0.07	27.47
60	0.14	27.44
61	0.16	27.42
62	0.15	27.41
63	0.18	27.39
64	0.12	27.39
65	0.11	27.38
66	0.12	27.38
67	0.14	27.38
68	0.13	27.37
69	0.15	27.35
70	0.12	27.35
71	0.11	27.35
72	0.06	27.36
73	0.06	27.37
74	0.03	27.4
75	0.05	27.45
76	0.1	27.44
77	0.07	27.41
78	0.03	27.41
79	0.06	27.41
80	0.11	27.44
81	0.11	27.42
82	0.08	27.44
83	0.08	27.43
84	0.1	27.41
85	0.08	27.43
86	0.06	27.41
87	0.04	27.41
88	0.08	27.4
89	0.09	27.38
90	0.12	27.36
91	0.09	27.35
92	0.06	27.36
93	0.05	27.36
94	0.1	27.37
95	0.15	27.35
96	0.12	27.32
97	0.09	27.33
98	0.09	27.33
99	0.03	27.36
100	0.09	27.37
101	0.1	27.39
102	0.09	27.39
103	0.06	27.4
104	0.09	27.38
105	0.05	27.41
106	0.06	27.38
107	0.06	27.38
108	0.08	27.39
109	0.13	27.36
110	0.1	27.35
111	0.07	27.34
112	0.06	27.35
113	0.08	27.35
114	0.04	27.37
